team,video,title,ko_translate,ko_read,en_read,sub1,sub2,sub3
765,https://youtu.be/EQNLcM1nP6o,あったかな雪(Attaka na Yuki),,앗타카나유키,Attaka na Yuki,,,
765,https://youtu.be/VzJDFvRuAfI,Best Friend,,베스트프렌드,Best Friend,,,
765,https://youtu.be/Nai14HThfSw,Blooming Star,,블루밍스타,Blooming Star,,,
765,https://youtu.be/K6RCJuVvdKo,ブルウ・スタア(Blue Star),,블루스타,Blue Star,,,
765,https://youtu.be/2t2nXlMsftY,Brand New Day!,,브랜뉴데이,Brand New Day!,브랜드뉴데이,,
765,https://youtu.be/q6q_h2DYQAI,Brand New Wave Upper Ground,,브랜뉴웨이브어퍼그라운드,Brand New Wave Upper Ground,브랜드뉴웨이브어퍼그라운드,,
765,https://youtu.be/hra1DKsafWE,BRAVE STAR,,브레이브스타,BRAVE STAR,,,
765,https://youtu.be/OcH2OGmaqOE,Buzzstyle,,버즈스타일,Buzzstyle,,,
765,https://youtu.be/MMj7EBQmudg,カプチーノ(Cappuccino),,카푸치노,Cappuccino,,,
765,https://youtu.be/h-U3739ihVw,Catch me☆Get you! ～Banpresto no Uta～,캐치미게츄반스레스토노우타,캐치미겟유반프레스토노우타,Catch me☆Get you! ～Banpresto no Uta～,반스레스토노우타,Catch me Get You,
765,https://youtu.be/uSO0haa-Wh4,Catch You Catch Me,,캐치유캐치미,Catch You Catch Me,,,
765,https://youtu.be/iLvdyzAIYP0,Champion,,챔피언,Champion,참피온,,
765,https://youtu.be/qLIXZgYl-vo,Cheering Letter,,치어링레터,Cheering Letter,,,
765,https://youtu.be/7FlFKZ1P62Q,チェリー(Cherry),,체리,Cherry,,,
765,https://youtu.be/zfCxtwxBfKM,チキンライス(Chicken Rice),닭고기덮밥,치킨 라이스,Chicken Rice,,,
765,https://youtu.be/G9I7yWdRQGk,Chiisaki Mono,,치이사키모노,Chiisaki Mono,,,
765,https://youtu.be/ZlMomNi-vZo,近道したい (Chikamichi Shitai),,치카미치시타이,Chikamichi Shitai,,,
765,https://youtu.be/s2z-Kya0yK4,choco fondue,쵸코퐁듀,초코퐁듀,choco fondue,초코,퐁듀,
765,https://youtu.be/syvziV0nsxs,クリスマス・イヴ(Christmas Eve),,크리스마스 이브,Christmas Eve,,,
765,https://youtu.be/0KxfSWsf9t0,Closet Fashion Lover,,클로젯 패션 러버,Closet Fashion Lover,,,
765,https://youtu.be/4WTvcQPqGYY,コーヒー1杯のイマージュ(Coffee Ippai no Image),커피,커피 잇빠이노이미지,Coffee Ippai no Image,커피잇빠이노이마쥬,커피한잔의이마쥬,
765,https://youtu.be/CmAN1QtDeDY,Colorful Days,,컬러풀데이즈,Colorful Days,,,
765,https://youtu.be/kfyzLOXD5SM,Coming Smile,,커밍스마일,Coming Smile,,,
765,https://youtu.be/DpNuu5fNVIw,CRIMSON LOVERS,,크림슨러버즈,CRIMSON LOVERS,,,
765,https://youtu.be/jBWjwFDHmFQ,Cutie Honey,,큐티하니,Cutie Honey,,,
765,https://youtu.be/ZQspqhVWpMU,大スキ！ (Daisuki!),정말좋아,다이스키,Daisuki!,,,
765,https://youtu.be/4hUhxz95xtc,団結(Danketsu),단결,단결,Danketsu,danketsu2010,단결2010,
765,https://youtu.be/ZTN-Z7xg_NA,Day of the future,,,Day of the future,,,
765,https://youtu.be/aOwjd5ApuCo,DESTINY,운명,데스티니,DESTINY,,,
765,https://youtu.be/7CR8uG88EHQ,Destiny 太陽の花(Destiny~Taiyou no Hana~),데스티니 태양의 꽃,데스티니 타이요우노하나,Destiny~Taiyou no Hana~,운명 태양의 꽃,,
765,https://youtu.be/9oMwfX5j-7Q,DIAMOND,,다이아몬드,DIAMOND,,,
765,https://youtu.be/rgiCPez7fyw,DING DONG,,딩동,DING DONG,,,
765,https://youtu.be/gxInCIHHKIk,DIVE TO WORLD,,다이브투월드,DIVE TO WORLD,,,
765,https://youtu.be/9ep9ze6nZl4,Do Dai,,도다이,Do Dai,,,
765,https://youtu.be/qVvh2DHYyKU,ドゥー・ユー・リメンバー・ミー (Do You Remember Me),,두유리멤버미,Do You Remember Me,,,
765,https://youtu.be/gK8WtaKILqE,ドキッ ラブアトラクション(Doki Love Attraction),도킷러브어트랙션,도키러브어트랙션,Doki Love Attraction,러브어트랙션,,
765,https://youtu.be/WTO3uOK0jHA,どっきり☆ハピバ(Dokkiri Happy Birthday),돗키리HappyBirthday,돗키리해피버스데이,Dokkiri Happy Birthday,Happy Birthday,,
765,https://youtu.be/AXtsK1UBUZ0,DREAM,꿈,드림,DREAM,,,
765,https://youtu.be/Gz8p3PdJR-g,ECHO,메아리,에코,ECHO,에쵸,,
765,https://youtu.be/eE4EM21WSAA,笑顔のゲンキ (Egao no Genki),,에가오노겐키,Egao no Genki,에가오노겡키,,
765,https://youtu.be/IEWBp-Ky9eg,Ever Sunny,,에버서니,Ever Sunny,,,
765,https://youtu.be/0nTHokbNcpI,Everything,모든것,에브리띵,Everything,에브리씽,,
765,https://youtu.be/ZC5srrZHcEc,EXCAVATE,발굴,엑스케베이트,EXCAVATE,excavate,엑스케베이트 디그더그뉴송,
765,https://youtu.be/ufV3qQFgDjY,Fate of the World,세계의운명,페이트오브더월드,fate of the world,,,
765,https://youtu.be/glqXK8zjtsw,First Stage,,퍼스트스테이지,First Stage,,,
765,https://youtu.be/mg6Mio6AFHo,フラワーガール (Flower Girl),꽃녀,플라워걸,Flower Girl,,,
765,https://youtu.be/jcLqx_9EEpc,Fly High!,플라이하이,Fly High,Fly High!,플라이하이 드래곤스피릿뉴송,,
765,https://youtu.be/f7mE31Y-ELs,For フルーツバスケット(For Fruits Basket),,포후루츠바스켓,For Fruits Basket,포프루츠바스켓,,
765,https://youtu.be/Z0ZBjzwUAZQ,FOUR,넷,포,FOUR,사,4,
765,https://youtu.be/DHbhYLW4SGQ,Funny Logic,,퍼니로직,Funny Logic,,,
765,https://youtu.be/7mvQ136wWcw,Furufuru Future☆,,후루후루퓨쳐,Furufuru Future☆,,,
765,https://youtu.be/xYLbsIiRp0Q,フタリの記憶 (Futari no Kioku),두사람의기억,후타리노키오쿠,Futari no Kioku,,,
765,https://youtu.be/z8t35TXO034,ふたりのもじぴったん (Futari no Moji Pittan),,후타리노모지피탄,Futari no Moji Pittan,후타리노모지피땅,,
765,https://youtu.be/AHQNOHK0-sY,ふたつの月(Futatsu no Tsuki),두개의달,후타츠노츠키,Futatsu no Tsuki,,,
765,https://youtu.be/qjc3NHw9pjQ,ガーネット(Garnet),,가넷,Garnet,,,
765,https://youtu.be/84cTkec0LAg,Glamorous Sky,,글래머러스 스카이,Glamorous Sky,,,
765,https://youtu.be/2kNgiGXGz4M,GO MY WAY!!,고마웨,고마이웨이,GO MY WAY!!,,,
765,https://youtu.be/5nN-CxAKR84,Good Byes,작별,굿바이즈,Good Byes,,,
765,https://youtu.be/C3DmIsqYRLk,Goodnight Stars,굿나이트스타즈,굿나잇스타즈,Goodnight Stars,,,
765,https://youtu.be/wlKHYCTwVGk,Groovin' Magic,그루빈매직,그루빙매직,Groovin' Magic,,,
765,https://youtu.be/9UFqLufj684,始めのDon't worry(Hajime no Don't worry),하지메노dontworry,하지메노돈워리,Hajime no Don't worry,시작의dontworry,시작의돈워리,
765,https://youtu.be/P5_fZURmy5U,花(Hana),꽃,하나,Hana,,,
765,https://youtu.be/cCXD0_qTVik,ハニカミ!ファーストバイト(Hanikami! First Bite),하니카미,하니카미퍼스트바이트,Hanikami! First Bite,hanikami,,
765,https://youtu.be/hvQkcLFDWcw,Happy Christmas,,해피 크리스마스,Happy Christmas,,,
765,https://youtu.be/Ow1Mkb0F7Cw,Happy!,하피,해피,Happy!,행복,,
765,https://youtu.be/59ns3OQaK3Y,Happy☆Material,마약,해피매터리얼,Happy☆Material,,,
765,https://youtu.be/JZ3iieTYsx4,はらり、ひらり(Harari Hirari),,하라리히라리,Harari Hirari,,,
765,https://youtu.be/oXHQdYuwLms,Harikiri★Rally,harikiri rally,하리키리랠리뉴송,Harikiri★Rally,하리키리랠리,,
765,https://youtu.be/A1QU9wxuuRg,春(Haru),봄,하루,Haru,,,
765,https://youtu.be/AkhYDLKrIsE,はるのきおく(Haru no Kioku),봄의기억,하루노키오쿠,Haru no Kioku,,,
765,https://youtu.be/3QY9k41Seas,春よ 来い(Haru yo Koi),봄이여오라,하루요코이,Haru yo Koi,,,
765,https://youtu.be/nuLFx5lWrhk,Hatsukoi Goshou Eien no Christmas,첫사랑5장영원의크리스마스,하츠코이고쇼우에이엔노크리스마스,Hatsukoi Goshou Eien no Christmas,첫사랑오장영원의크리스마스,첫사랑5장,
765,https://youtu.be/sdq6XvvSXj4,初恋 ～三章 幸せの紅葉～(Hatsukoi ~Sanshou Shiawase No Kouyou),첫사랑 3장 행복의 단풍,하츠코이산쇼우시아와세노코우요우,hatsukoi sanshou shiawase no kouyou,첫사랑 삼장 행복의 단풍,첫사랑3장,
765,https://youtu.be/o1q1JDFpa4Y,初恋 ～一章 片想いの桜～(Hatsukoi~Issho Kataomoi no Sakura),첫사랑1장짝사랑의벚꽃,하츠코이잇쇼우카타오모이노사쿠라,Hatsukoi~Issho Kataomoi no sakura,,첫사랑1장,
765,https://youtu.be/08erDGG-H1A,ハロー (Hello),하로,헬로,Hello,안녕,,
765,https://youtu.be/oE-2mR78B2o,Hello＊Lunchtime,,헬로런치타임,Hello＊Lunchtime,,,
765,https://youtu.be/Z8ylVqXhTco,Here we go!!,히위고,히어위고,Here we go!!,히어위고우,지금가요,
765,https://youtu.be/sczagaz-TSg,ヒーロー(Hero),히로,히어로,Hero,영웅,,
765,https://youtu.be/wOzxto8h1n4,部屋とYシャツと私 (Heya to Y-Shirt to Watashi),방과와이셔츠와나,헤야토와이셔츠토와타시,Heya to Y-Shirt to Watashi,,,
765,https://youtu.be/snPh6AnI4aU,光(Hikari),빛,히카리,hikari,,,
765,https://youtu.be/1YCKFbtuRxM,Honey Heartbeat,하니하트비트,허니하트비트,Honey Heartbeat,,,
765,https://youtu.be/diIy7hBt5Ck,炎ノ鳥(Hono-o no tori),불새,호노우노토리,Hono-o no tori,호노노토리,호노오노토리,hononotori
765,https://youtu.be/rQfjXCK8XeA,星の降る街 (Hoshi no Furu Machi),별이내리는거리,호시노후루마치,Hoshi no Furu Machi,,,
765,https://youtu.be/bPbqAjA13o4,Hoshi no Kakera wo Sagashi ni Ikou Again,,호시가카케라오사가시니이코우어게인,Hoshi no Kakera wo Sagashi ni Ikou Again,,,
765,https://youtu.be/4fZYqx0MflQ,放課後ジャンプ(Houkago Jump),방과후점프,호카고점프,houkago jump,호카고우점프,,
765,https://youtu.be/1HNeblVy9OU,HUG,,허그,HUG,,,
765,https://youtu.be/QVk9Ei5zRMc,i,나,아이,i,,,
765,https://youtu.be/F761BhZn7nc,I Want,,아이원트,I Want,,,
765,https://youtu.be/MFMQDw3Mwns,I'm so free!,,아임소프리,I'm so free!,,,
765,https://youtu.be/ga0Tza8DuHs,I'm Yours,,아임유어즈,I'm Yours,,,
765,https://youtu.be/9W5RMYkQcNo,アイスキャンディー(Ice Candy),얼음사탕,아이스캔디,Ice Candy,,,
765,https://youtu.be/3Rc8cpSOQ-s,一時間遅れの僕の天使(Ichi Jikan Okure No Boku No Tenshi),,이치지칸오쿠레노보쿠타치노텐시,Ichi JikanOkurenoBokunoTenshi,,,
765,https://youtu.be/CrmWlt5TjXc,イチバンボシ(Ichiban Boshi),일등성,이치방보시,ichiban boshi,1등성,,
765,https://youtu.be/RmM3niC1NT0,IDOL POWER RAINBOW,,아이돌파워레인보우,IDOL POWER RAINBOW,,,
765,https://youtu.be/Lg4DHRygJ3w,Ijiwaru Shinai de Dakishimete yo,,이지와루시나이데 다키시메테요,Ijiwaru Shinai de Dakishimete yo,,,
765,https://youtu.be/QjH8Uyvndic,inferno,,인페르노,inferno,,,
765,https://youtu.be/a0mjNTFKF7M,inferno SQUARING,,인페르노스퀘어링,inferno SQUARING,,,
765,https://youtu.be/qAtKd96V00o,インセインゲーム(Insane Game),미친게임,인세인게임,Insane Game,,,
765,https://youtu.be/0low4sayo-s,いっぱいいっぱい (Ippai Ippai),가득가득,잇빠이잇빠이,Ippai Ippai,입빠이입빠이,안경,
765,https://youtu.be/osklmiRhDag,色・ホワイトブレンド(Iro White Blend),,이로화이트블렌드,Iro White Blend,,,
765,https://youtu.be/UYN43i325ic,Is This Love,이거사랑이냐,이스디스러브,is this love,,,
765,https://youtu.be/g83Esn_kgL0,以心伝心しよう(Ishindenshin Shiyou),이심전심시요우,이신덴신시요우,Ishindenshin Shiyou,이신덴신시요,이심전심시요,이심전심하자
765,https://youtu.be/9_6TyOAtTyc,いっしょ (Issho),같이,잇쇼,Issho,,,
765,https://youtu.be/cm8x3FE8sqc,It's Show,잇쇼,잇츠쇼,its show,잇츠쑈,,
765,https://youtu.be/togtUSSu6X0,イタズラなKISS(Itazura na Kiss),장난스런키스,이타즈라나키스,Itazura na Kiss,,,
765,https://youtu.be/A1U5BcUBKjA,糸 (Ito),실,이토,Ito,,,
765,https://youtu.be/DjvmY3A7S1I,J☆U☆M☆P,,점프,jump,,,
765,https://youtu.be/9RoyrAXId6k,自分 REST@RT(Jibun REST@RT),지분리,지분리스타트,jibunrestart,jibunrest@rt,jibunre,jibunri
765,https://youtu.be/WtNtEAKngwU,人生は夢だらけ (Jinsei wa Yume Darake),,진세이와유메다라케,Jinsei wa Yume Darake,,,
765,https://youtu.be/1tnSC-bfobQ,自転車 (Jitensha),자전거,지텐샤,Jitensha,,,
765,https://youtu.be/I3sYuV8cBJs,純愛・ジェネレーション(Jun'ai Generation),순애제네레이션,쥰아이제네레이션,Jun'ai Generation,,,
765,https://youtu.be/MZgSaUnXaQo,Jupiter,목성,쥬피터,Jupiter,,,
765,https://youtu.be/zwJR4Secr1w,仮面舞踏会 (Kamen Butoukai),가면무도회,카멘부도우카이,Kamen Butoukai,,,
765,https://youtu.be/ahgK8YwG510,神さまのBirthday (Kami sama no Birthday),카미사마노BirthDay,카미사마노버스데이,Kami sama no Birthday,카미사마노바스데이,,
765,https://youtu.be/rVVCPzi97gI,悲しみよこんにちは (Kanashimi yo Konnichiwa),,카나시미요콘니치와,Kanashimi yo Konnichiwa,,,
765,https://youtu.be/m9Jn5knXaDM,カンゲキハッピーエコロジー(Kangeki Happy Ecology),,칸게키해피에콜로지,Kangeki Happy Ecology,칸게키하피에코로지,,
765,https://youtu.be/qesD0IrD7ug,可能性ガール(Kanousei Girl),가능성걸,카노우세이걸,Kanousei Girl,,,
765,https://youtu.be/NoKmMSNWKtc,かたちあるもの(Katachi Aru Mono),형태가있는것,카타치아루모노,Katachi Aru Mono,,,
765,https://youtu.be/XtwtQWxUdEI,변하지않는것 (Kawaranaimono),변하지않는것,카와라나이모노,Kawaranaimono,,,
765,https://youtu.be/M4QO5UWRn6I,かざぐるま(Kazaguruma),,카자구루마,Kazaguruma,,,
765,https://youtu.be/TyPt392XH3k,風花(Kazahana),풍화,카자하나,kazahana,,,
765,https://youtu.be/R65cABDg3f0,風の魔法(Kaze no Mahou),바람의마법,카제노마호우,Kaze no Mahou,,,
765,https://youtu.be/3sVJZf-LrYs,風立ちぬ(Kaze Tachinu),,카제타치누,Kaze Tachinu,,,
765,https://youtu.be/70rFz-5uNc8,風と雲と私(Kaze to Kumo to Watashi),바람과구름과나,카제토쿠모토와타시,Kaze to Kumo to Watashi,,,
765,https://youtu.be/G6fzANRaYfM,数え歌(Kazoe Uta),세는노래,카조에우타,Kazoe Uta,,,
765,https://youtu.be/NyNa9nGHPxg,キミ＊チャンネル(Kimi Channel),너채널,키미채널,Kimi Channel,키미찬네루,니채널,
765,https://youtu.be/QEIvKAicx3M,Kimi ga Erabu Michi,너가고르는길,키미가에라부미치,Kimi ga Erabu Michi,,,
765,https://youtu.be/rfsT75hAEew,Kimi no Mama de,,키미노마마데,Kimi no Mama de,,,
765,https://youtu.be/2GlE0QXzPAc,Kimi wa Melody,키미와melody,키미와멜로디,Kimi wa Melody,너는멜로디,너는melody,
765,https://youtu.be/eGNLEZKvRZs,キラメキラリ (Kiramekirari),,키라메키라리,Kiramekirari,,,
765,https://youtu.be/lu7_B_XeaJY,KisS,,키스,KisS,,,
765,https://youtu.be/ttKs0yazx9M,Kiss Me Good Bye,,키스미굿바이,Kiss Me Good Bye,,,
765,https://youtu.be/W5EtDhhFDsY,恋(Koi),연,코이,koi,,,
765,https://youtu.be/gLdCpRMquOo,コイ・ココロ(Koi Kokoro),,코이코코로,Koi Kokoro,,,
765,https://youtu.be/KIRzv6oIblo,恋とマシンガン(Koi to Machine Gun),사랑과머신건,코이토머신건,Koi to Machine Gun,코이토마신간,,
765,https://youtu.be/_N4JBq5I5QY,恋人がサンタクロース(Koibito ga Santa Claus),,코이비토가산타클로스,Koibito ga Santa Claus,,,
765,https://youtu.be/TyZpZv-iLCE,恋するミカタ (Koisuru Mikata),,코이스루미카타,Koisuru Mikata,,,
765,https://youtu.be/GXwyT8kolhk,恋するTwist&Shout(Koisuru...),코이스루트위스트샤우트,코이스루트위스트앤샤우트,Koisuru Twist&Shout,koisuru twist and shout,,
765,https://youtu.be/on7gSQ1_r04,Kosmos Cosmos,,코스모스 코스모스,Kosmos Cosmos,,,
765,https://youtu.be/kCVUP7iCS_A,久遠の河(Kuon no Kawa),,쿠온노카와,Kuon no Kawa,,,
765,https://youtu.be/g2w1KNx8rBU,黒い犬 (Kuroi Inu),흑견,쿠로이이누,Kuroi Inu,,,
765,https://youtu.be/Jw3MU3AtNq4,きゅんっ！ヴァンパイアガール(Kyun!Vampire Girl),큥뱀,큥뱀파이어걸,Kyun!Vampire Girl,큥뱀파,큥,뱀파이어
765,https://youtu.be/Y8IpJjGKf18,L・O・B・M,,엘오비엠,lobm,,,
765,https://youtu.be/wWmFJI8TdlE,L<>R ,엘알,LR,L R,,,
765,https://youtu.be/bwn2sprWh8I,La♪La♪La♪Wonderland,원더랜드,라라라원더랜드,La♪La♪La♪Wonderland,,,
765,https://youtu.be/YMqxnqpKYrc,Labyrinth,미궁,라비린스,Labyrinth,,,
765,https://youtu.be/flxKIodZtwo,Large Size Party,빅젖파티,라지사이즈파티,Large Size Party,,,
765,https://youtu.be/za8NhW3MV-U,LEMONADE,,레모네이드,LEMONADE,,,
765,https://youtu.be/J9b46CAHHz8,Light Year Song,광년송,라이트이어송,Light Year Song,,,
765,https://youtu.be/dSnvvKL_BeI,Little Match Girl,성냥팔이소녀,리틀마치걸,Little Match Girl,,,
765,https://youtu.be/ducrW5BIs-A,livE,리브,라이브,livE,리베,,
765,https://youtu.be/U3WVphZQsr8,ラ♥ブ♥リ♥ (Lo♥ve♥ly♥),라부리,러블리,lovely,,,
765,https://youtu.be/muwpQWhwGWg,Looking For Love,,루킹포러브,Looking For Love,,,
765,https://youtu.be/P2DTQoffm5c,LOST,,로스트,LOST,,,
765,https://youtu.be/byv08Xa0zHA,LOVEオーダーメイド(LOVE Order Maid),,러브오더메이드,Love Order Maid,,,
765,https://youtu.be/HnulddzLLZk,ラムのラブソング(Lum no Love Song),라무의 러브송,라무노어브송,Lum no Love Song,Ramu no love song,,
765,https://youtu.be/3Fh-gtNlFgk,待ち受けプリンス(Machiuke Prince),기다리는프린세스,마치우케프린세스,Machiuke Prince,마치우케,,
765,https://youtu.be/tXhdjBzXN-o,前向きで行こう♪(Maemuki de Ikou),,마에무키데이코우,Maemuki de Ikou,,,
765,https://youtu.be/1_LY7jx6dMY,まほろば(Mahoroba),,마호로바,Mahoroba,,,
765,https://youtu.be/gbJGs4yGwPQ,Mahou wo Kakete!,마법을걸어줘,마호우오카케테,Mahou o Kakete!,mahou wo kakete,마호오카케테,
765,https://youtu.be/CdmrsI1ATBI,マジで…! (Majide...!),,마지데,majide,,,
765,https://youtu.be/60rTEA65PWw,まっくら森の歌 (Makkura Mori no Uta),,막쿠라모리노우타,Makkura Mori no Uta,맛쿠라모리노우타,,
765,https://youtu.be/qTQ7pupCvx4,マリオネットの心Marionette no Kokoro),마리오네트의마음,마리오네트노코코로,Marionette no Kokoro,,,
765,https://youtu.be/qp5epRIfPsk,Massugu,직진,맛스구,Massugu,똑바로,,
765,https://youtu.be/pBQhsGqFWz8,MEGARE!,,메가레,MEGARE!,,,
765,https://youtu.be/A4QRfS4mG-s,迷走Mind (Meisou Mind),미주Mind,메이소우마인드,Meisou Mind,미주마인드,메이소우Mind,
765,https://youtu.be/TRvTwcNBdhA,メランコリニスタ(Melancholinista),우울증환자,멜랑콜리니스타,Melancholinista,,,
765,https://youtu.be/MvRFXH8FO1c,Melted Snow,녹은눈,멜티드스노우,Melted Snow,멜티드스노,,
765,https://youtu.be/cFrmqCLbagU,女々しくて(Memeshikute),,메메시쿠테,Memeshikute,,,
765,https://youtu.be/SbyHfvn1vcs,目が逢う瞬間 (Metome ga Au Shunkan),눈이맞는순간,메토메가아우슌칸,metome ga au shunkan,눈과눈이맞는순간,,
765,https://youtu.be/ix4qApDcQKk,Miracle Night,기적밤,미라클나이트,Miracle Night,,,
765,https://youtu.be/YsvbQUQLv-U,未来の地図(Mirai no Chizu),미래의지도,미라이노치즈,Mirai no Chizu,,,
765,https://youtu.be/vzvUrzThoyg,未来予想図II(Mirai Yosozu 2),미래예상도2,미라이요소즈2,mirai yosozu 2,미래예상도II,MiraiYosozuII,미라이요소즈II
765,https://youtu.be/Il-PXaYUMBM,見つめて(Mitsumete),봐줘,미츠메테,Mitsumete,,,
765,https://youtu.be/0ygxmtyXDWk,MONSTER DANCE,,몬스터댄스,MONSTER DANCE,,,
765,https://youtu.be/kejkyPjQRoc,ムーンライト伝説 (Moonlight Densetsu),달빛전설,문라이트덴세츠,Moonlight Densetsu,문라이트전설,,
765,https://youtu.be/IxcJEOH_uT0,motto☆派手にね！(Motto Hade ni ne!),더화려하게,못토하데니네,Motto Hade ni ne!,,,
765,https://youtu.be/TPQcmT4oCbw,MUSIC♪,무직,뮤직,music,무식,머식,음악
765,https://youtu.be/JhkSVU3M-TI,My Best Friend,,마이 베스트 프렌드,My Best Friend,,,
765,https://youtu.be/nEGKd2SNfVo,マイペースでいきましょう(My Pace de Ikimashou),마이페이스로가자,마이페이스데이키마쇼우,My Pace de Ikimashou,마이페이스데이키마쇼,,
765,https://youtu.be/X3eU6YYnV7c,my song,,마이송,my song,,,
765,https://youtu.be/2WKCuqxlw70,My Sweet Darlin,마이스위트달링,마이스윗달링,My Sweet Darlin,,,
765,https://youtu.be/L7Bz8qhX1Eo,My Wish,,마이위시,My Wish,,,
765,https://youtu.be/S7vTFPjTuWI,Mythmaker,,미스메이커,mythmaker,미쓰메이커,,
